Degree_Centrality_Rank,Betweenness_Centrality_Rank,Closeness_Centrality_Rank,Eigenvector_Centrality_Rank,Active_channel_cnt_Rank,Capacity_Rank,alias,Node_Type,Clearnet_Tor_Status,formatted_capacity,Active_channel_cnt,pub_key
110,155,91,42,104,145,RecklessApotheosis,,Only Tor,1.5 bitcoin,21,03c72f89b660de43fc5c77ef879cbf7846601af88befb80e436242909b14fd0495
197,716,514,335,192,146,ThunderHorse2,,Only Clearnet,1.5 bitcoin,12,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a
182,457,396,285,176,147,🚀RocketNode🚀,,Only Tor,1.5 bitcoin,13,025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f
72,108,284,237,60,148,BTC Nigeria,,Only Tor,1.5 bitcoin,31,03e86afe389d298f8f53a2f09fcc4d50cdd34e2fbd8f32cbd55583c596413705c2
7,8,9,6,42,149,Bitrefill Routing,"LSP, Payment",Only Clearnet,1.5 bitcoin,40,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f
57,34,33,209,104,150,Moon (paywithmoon.com),Payment,Only Clearnet,1.4 bitcoin,21,025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5
63,58,15,14,55,151,minuteman,,Only Tor,1.4 bitcoin,32,029e3be1ab33845ac59a7e34e18a655e81f4eac3e57bf7a5975524d211484c26d6
466,831,510,432,300,152,LightningPlaces.com,,Only Tor,1.4 bitcoin,8,033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5
182,633,467,355,159,153,💸FeesBegone💸,,Only Tor,1.4 bitcoin,14,0367f90e2b448b48f30d4b497c76baa7aeeee68b20083805c231824f3ed2789b69
24,29,220,89,60,154,tippin.me,,Only Clearnet,1.4 bitcoin,31,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda
141,267,302,268,129,155,RAϟKO,,Only Tor,1.3 bitcoin,17,024b3fd205db7b0f84b292173900cb423cfdb4c5bd5a889a462b7b1e35394f056c
166,291,351,292,159,156,Shockwave Rider,,Only Tor,1.3 bitcoin,14,03e9c99fddf5aaa60e22c166622206947b1fb14ae2926f550f837af6aa83556bb8
212,640,435,312,232,157,IBEX_Ops1,"LSP, Payment",Only Tor,1.3 bitcoin,10,03501a74753e0f6ae270a1e4e2ffbbc37f7a796360e650c1121c18e116b22ac106
337,481,79,59,300,158,03a6ce61fcaacd38d31d,,Only Tor,1.3 bitcoin,8,03a6ce61fcaacd38d31d4e3ce2d506602818e3856b4b44faff1dde9642ba705976
265,342,298,274,211,159, unknown.cloud,,Only Clearnet,1.3 bitcoin,11,0357426a790617bb9ffdf3da6ebb24775753b99120d5cfa464de26a9eb8a0e05ee
337,341,524,383,262,160,HashRelay,,Only Clearnet,1.3 bitcoin,9,0229d4716b983fbd684cdad762c407460c7ae7ada1219d9102c54a4f191a8f1272
126,124,60,53,90,161,Voltage-c1,,Only Tor,1.3 bitcoin,23,02cc79b8d771cc79d323bd71e54ef1780cab50e7c0ef2a4beb625fc9dcbbcc6d24
126,136,354,284,116,162,⚡️MasterYoda⚡,,Only Tor,1.3 bitcoin,19,033dee9c6a0afc40ffd8f27d68ef260f3e5e1c19e59c6f9bb607fb04c1d497a809
53,139,229,86,39,163,speedupln.com,,Only Clearnet,1.3 bitcoin,43,023631624e30ef7bcb2887e600da8e59608a093718bc40d35b7a57145a0f3db9af
734,1066,733,499,587,164,Black Star ✦,,Only Tor,1.3 bitcoin,4,02cc5c798fdb2361d529827ee0baf511936c231989d501de1f4e1c82a9baaaf36a
110,152,419,299,104,165,⚡G-Spot-21_69_420⚡,,Only Tor,1.3 bitcoin,21,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1
297,353,362,348,300,166,NNN,,Only Tor,1.3 bitcoin,8,02baf137993ae5da2ba45094e52b4ccf72588b059d32a7401c9759a42d9b68f114
72,72,49,31,60,167,⚡ AirHacheNode 🪓,,Only Tor,1.3 bitcoin,31,0386efd6861c73cc85357a7d477e7a3b078f1b95d3e512689b28a63b155a794080
1229,1207,827,985,1090,168,lightning-usa,,Only Tor,1.3 bitcoin,2,03492d4930b4716b584b710bbfc2d093450214b5d7604a3480242501c2e0c5ff87
133,201,288,313,96,169,028ed7bd6ba6763cf040,,Only Tor,1.2 bitcoin,22,028ed7bd6ba6763cf040869681890bf5bf95d623108a60e75d76a57f5d637be3ef
85,130,401,261,12,170,Voltage-C2,,Only Tor,1.2 bitcoin,90,02cfdc6b60e5931d174a342b20b50d6a2a17c6e4ef8e077ea54069a3541ad50eb0
126,168,473,475,116,171,aybabtu,,Only Clearnet,1.2 bitcoin,19,033533e2db6311c1d417d41279c067d8713ad8a7d577a0d91e65df2f6a82c5b862
197,631,493,403,176,172,02dfe525d9c5b4bb52a5,,Only Clearnet,1.2 bitcoin,13,02dfe525d9c5b4bb52a55aa3d67115fa4a6326599c686dbd1083cffe0f45c114f8
734,814,352,407,774,173,PaymentHub,,Only Tor,1.2 bitcoin,3,029ed7e456a53568e12f013173dc5be2a92c86302e15038d150362933b754e5d21
734,597,280,389,774,174,conxole.io,,Only Tor,1.2 bitcoin,3,023b05691b633cb1190453c329795f1b48ecd0f61f9e29c00fb9415022ac6d7a6f
152,113,328,300,116,175,Einundzwanzig,,Only Tor,1.2 bitcoin,19,03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0
235,491,444,279,192,176,LQwD-France,LSP,Only Tor,1.2 bitcoin,12,032ae3168ba52314da581d6b6693c562b437a9cf805933d4d69e7801547e07302e
265,333,390,396,300,177,RaspiBlitzMoJa1,,Only Tor,1.2 bitcoin,8,020d0fdcc9cfca39aebc7b6fd5657cef4bd5287e571afd6317f0b0a8b4430e3c00
337,750,439,406,343,178,Lightning⚡Connect,,Only Tor,1.2 bitcoin,7,035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312
9999,9999,9999,9999,1921,179,029d220352aff4e38f84,,Only Tor,1.2 bitcoin,1,029d220352aff4e38f8494ae4bc0fd8c51dece4ddbca0f74d4d7a6f3766c4f23c1
1008,1207,1030,890,211,180,micro-node-lnfi,,Only Tor,1.1 bitcoin,11,03bdaa035f786c6e80aa728eb9a21caf2126550b34c09021e57b2280ae9190457c
197,473,384,343,159,181,🦁BayerLB🦁,,Only Tor,1.1 bitcoin,14,03d1e5e7e2ea43762f5e1afacfb60a8002ae57189eedcc13fcab44a084f7665d1f
152,118,70,78,145,182,RISE_AND_GRIND,,Only Tor,1.1 bitcoin,15,02826f50035eca93c7ebfbad4f9621a8eb201f4e28f994db5b6b5af32a65efb6b9
90,140,244,235,77,183,sparksNode 💥,,Only Tor,1.1 bitcoin,26,02b705ad9fff5b30e69dd3810d100372332c1a750db5a50edf7353c77ab486643e
182,107,242,339,176,184,naglfar,,Only Tor,1.1 bitcoin,13,0294162456fd6b71f7f7eb8b3510d0740094556b601a2fbcb1d4c040c46c4e57a6
212,203,405,391,116,185,cerca,,Only Tor,1.1 bitcoin,19,0280133316d7e1571a7b5842092c955e027e00c6859e404e5ab3e28c42d9aec332
30,21,8,33,473,186,yalls.org yalls-tor,Routing,Only Tor,1.1 bitcoin,5,03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7
466,804,671,465,343,187,DitoBanx_W1,,Only Clearnet,1.1 bitcoin,7,03e598dcd4a42f697b81f5b82b79a561b7466bf16efc3d56ba72b228758b428cdf
182,563,336,368,129,188,8DegreesWO,,Only Tor,1.1 bitcoin,17,02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5
466,528,718,674,343,189,bitnob-lnd-2,"LSP, Exchange, Payment",Only Tor,1.1 bitcoin,7,02e880b95c737bbe110c5ef4f5e70d0d4d04253503e42c4de2760d519f9cb9a81e
235,572,505,416,232,190,Nodelou🐈,,Only Tor,1.1 bitcoin,10,03641a88d80a2a85bbecd770577aca9b5495616e9fef63d66ef2631b7cca1d395d
95,92,221,210,70,191,TonySly,,Only Tor,1.0 bitcoin,28,021b5ad807784041b0e6104f4e6ec35eb215659df624573d280ae1bbc20cf816c8
390,487,377,488,399,192,ElenPAY⚡,,Clearnet and Tor,1.0 bitcoin,6,02c5544a361bfe1f025f29e83d092e4c83feaf5f750af59a0b1ff0591ebc0beedc
212,219,335,301,176,193,BrokenThunder⚡,,Only Tor,1.0 bitcoin,13,03a32622b5350eea6c5bb16a73ddfa07af452b17b47f0d2ec7d33db884fe074d83
182,265,342,286,145,194,Fedi us-east-1 [fedi.xyz],,Only Clearnet,1.0 bitcoin,15,02dd3fcdaa17b9bc83bf7138fbea85d0e83385a68b5fc8f9933658c8ee04644f68
569,364,588,668,587,195,03b5f4b432ce0356d16f,,Only Tor,1.0 bitcoin,4,03b5f4b432ce0356d16f41ad4b5ec3127329188659914c9810696812687773afe5
100,144,35,25,90,196,umbreu,,Only Tor,1.0 bitcoin,23,02b76f7627ea30c6eb45c20fa67e872475110d70e4d4b2a8b9d83eaa6085dcf458
235,212,231,287,232,197,noserver4u | CLN,,Only Tor,1.0 bitcoin,10,0380ef0209ff1b46c38a37cd40f613d1dae3eba481a909459d6c1434a0e56e5d8c
76,66,31,36,66,198,Yokes Quebec,,Only Tor,1.0 bitcoin,29,0315692a4191370e2f444d50e566bd1a71967c78f68144e7b5d3032c77fc7fb7ba
141,605,399,251,136,199,M2node,,Only Tor,1.0 bitcoin,16,0335bd24a733d623205f30452c485de9c39ac3135f57679574a49a3add6bb1a050
141,276,255,256,136,200,Satway,,Only Tor,1.0 bitcoin,16,02916bb52b33836e28a3649baea2e4a29c16fd8ad97901b2c97d408f428edef108
182,530,382,345,192,201,YTMND,,Only Tor,1.0 bitcoin,12,03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330
337,488,601,521,300,202,OLYMPUS by ZEUS,LSP,Only Tor,1.0 bitcoin,8,031b301307574bbe9b9ac7b79cbe1700e31e544513eae0b5d7497483083f99e581
1229,1207,1135,1158,1090,203,PuraVida,,Only Tor,1.0 bitcoin,2,02a75d026e57f33bcb08ea6a4c76fc671de0335beda94b6875ee5a37a122d32a92
9999,9999,9999,9999,1921,203,e2085d5fcc1e,,Only Tor,1.0 bitcoin,1,0386e4fc1eccd92fdfd910ddff27f4e7e539890d2cd2ba8cfd0093f81505d0d95f
9999,9999,9999,9999,1921,205,⚡️ BitRocket.co ⚡️,,Only Tor,99.0m sats,1,02d22dd92ceefe7a23fdd59f62278813aef9276f1a3c2e82a7e0329b0f732e9e06
337,492,696,433,300,206,IBEX_Routing,"LSP, Payment",Only Tor,98.8m sats,8,03d35779ff612c574b92494d74300ce467e0eb510181a6ae3eb74d8ada891d82aa
9999,9999,9999,9999,1921,207,PaidlyInteractive2⚡,,Clearnet and Tor,98.6m sats,1,034b3ecd8d87edf1e13aa23cb34c4f719d2faeeeae10010d44d91f5e432c8e4b5e
182,263,358,278,176,208,Denaro Libre 🌞,,Only Tor,98.1m sats,13,031633471d005f37252ede8114c6f4203e0a668270532f0f11a1e4072eb2eef272
337,331,411,412,343,209,90511edf48b448df8c97c5,,Only Clearnet,98.0m sats,7,0289753f4559770003baec773453f8d1b2dfae3256546891e4cfef3a0bdbaa4f30
1008,1207,1004,889,587,210,No🥈Best,,Only Tor,97.8m sats,4,03051ccd964d4d2fd820c2ebc8dca31d6396ecf9798701174092e66530d2ca0687
390,736,582,564,300,211,AFRICA🌍,,Only Tor,97.0m sats,8,03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545
265,192,499,573,300,212,♥,,Only Tor,93.6m sats,8,03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef
235,441,378,319,211,213,Sally Acorn,,Only Tor,93.0m sats,11,02ea8c02945fa6e6ad45f7047be0403a4e05451b74cfc08846745e220720252f70
297,321,368,466,262,214,Red Lion Universal Bank,,Only Tor,91.8m sats,9,02139c236e0f8e6b0dd11134ac4e363718e254778792ce3031979f457786405a44
166,370,343,271,159,215,HappySpork,,Only Clearnet,90.8m sats,14,02f324df7694f57b7d800d5a64f62fb226eabc8fbacb997f3ac5cd230e37944fbf
9999,9999,9999,9999,1921,216,MimesisCapitalLN,,Only Tor,88.9m sats,1,02fc5e6c3b0d3f6820ee4fd0e163d19d43882021875eddd0e9f8775e6bf54b6a8f
100,63,282,282,176,217,Babylon-4a,,Only Clearnet,88.8m sats,13,0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3
734,1125,1177,1117,343,218,02502d28505e008cfa32,,Only Tor,87.0m sats,7,02502d28505e008cfa32ef979fb8eb34e4641268d434d1fbc0417c6b23dcf6575b
337,246,269,421,343,219,SuperChamp,,Only Tor,83.8m sats,7,021177fc6c3890b7f0c5b6e67d786c3f855664cd74bbcb52c52e4d45eeb33ba117
265,529,403,467,262,220,Megaptera,,Only Tor,83.7m sats,9,021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510
1008,894,828,928,1090,221,klnd0,,Only Clearnet,82.2m sats,2,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79
297,175,147,147,300,222,LV-426 🌌,,Only Tor,82.0m sats,8,03362ab599d1e8d5e8e02ce38e836a3cf1a6e59f047d7f02d12484f160a6bc76f6
80,76,59,52,70,223,Eprahs,,Only Tor,80.3m sats,28,0208d92b2d406094d794b2a6a512f585dbbdee810a870283b9c5bafc4fec8ac0aa
1008,995,738,812,587,225,TrueNorth,,Only Clearnet,80.0m sats,4,0320a5510ef0940dd19ada7aee92813167f767729f9a60f6c853a7e43aa972ae1b
9,4,12,49,1090,225,rompert.hashposition.com🔵,,Only Clearnet,80.0m sats,2,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b
1008,995,738,812,587,225,NumeraireSwissKnife,,Only Tor,80.0m sats,4,02fc22cb2dd9c71b39ad246ae206259376e0127cce2192d4061abd0172b53f391b
734,817,436,550,587,227,AnonLN,,Only Tor,79.8m sats,4,0276dfcb25dfd2f765cee20cef749479967aced11191c230e82efa1bda0ea3d355
265,173,118,100,262,228,HotPanics,,Only Tor,79.0m sats,9,02f3aa970b28ae7ce244fafce8f68d2ed816e2eb44119c714a2131cdf50d3479cb
1008,900,896,913,774,229,lnp2pbot-fenix,,Only Tor,78.6m sats,3,0380c5536d70b81137cb72fc71c262f50a3ec5a6fa9e517ef3637d889fb0b7e3db
265,700,719,530,262,230,The Continental,,Only Tor,77.5m sats,9,03c157946cc1cd376b929e36006e645fae490b1b1d4156b40db804e01b4bda48cd
265,683,385,353,262,231,wyssblitz,,Only Tor,77.0m sats,9,02ad4afb6e50ae4635ec5ddf5a57c44d4cc4b376ac6580f78cda0454a86e5fa6c2
1008,1106,778,703,1090,232,mulleirocorp,,Only Tor,76.4m sats,2,032cccddea0f75ace1edad9d045865a1a0447f8d3a218f008e087f862b7ddb4e6b
390,884,662,637,399,233,goblin-no.de,,Only Tor,76.0m sats,6,02a0f17d3ddb81b3b0c048956baebdf68468c9d7c8b851e5d26354a64a54cff562
9999,9999,9999,9999,1921,234,032f6da91c68ec88aae6,,Only Tor,75.0m sats,1,032f6da91c68ec88aae659492b7a0e87606079696ef961ef35b975eea18895dd93
337,552,123,107,300,235,Friendspool⚡🍻,,Only Tor,74.2m sats,8,023e24602891c28a7872ea1ad5c1bb41abe4206ae1599bb981e3278a121e7895d6
212,476,521,554,211,236,BTCisFUmoney,,Only Tor,72.9m sats,11,03ca171e97e2e86f9e4682bc9fff84868f6d2ffd605b73667fd56b14e0797e44f8
1229,1207,751,598,1090,237,Bitcoin Benji,,Only Tor,71.1m sats,2,0202d9f3575d6b788235dc617262ee3bb2d4c3c740adae6e98016bc1396e1a279f
197,308,430,481,129,238,Lightning.Store,,Only Tor,70.3m sats,17,02bfe975eb18b29455ee6d5c3a2dc6c8097cb4d9a38fb440ded1e464b33ccc9f60
569,1047,637,450,587,239,LifeIsGood,,Only Tor,70.0m sats,4,0391904d140fdf88d19423513945a5fcc49c606521b65a85f6d6fe46ebdd1c7665
235,432,361,401,211,240,getlipa.com mainnet,,Only Clearnet,69.6m sats,11,02ba3ad33666de22b4c22f5ff9fac0dc5d18ae9b6ce38c0a06d9e171494c39255a
466,486,355,502,473,241,Lite Roast,,Only Tor,69.2m sats,5,03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9
265,610,507,428,232,242,alulight,,Only Tor,68.6m sats,10,02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29
235,178,82,72,192,243,SovereignNode.io,,Only Tor,67.7m sats,12,027230e7207075b18b089399c4244ca4b45f5e629108ef020f6812aba67037a499
166,79,76,71,116,244,sorukumar,,Only Tor,67.3m sats,19,0225c2a44be98ae923118e92c5b58033a0fd7dd3135be99ee1047ec9d30291dc5d
297,793,408,393,232,245,cloudy-weather,,Only Tor,66.6m sats,10,0370a2f8b8cf672fd4c509f57a06ebfc55b59e7f631cbec0629baaead0c529cacc
3,3,38,44,29,246,1ML.com node ALPHA,,Only Clearnet,66.4m sats,52,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266
9999,9999,9999,9999,1921,247,032a54b1e9cd2ff8ec5f,,Only Tor,65.6m sats,1,032a54b1e9cd2ff8ec5f58915a749cf074e957006e8b4da9c8497fed4b6c6f88dc
466,410,462,618,399,248,fewsats,,Only Tor,65.4m sats,6,03676f530adb4df9f7f4981a8fb216571f2ce36c34cbefe77815c33d5aec4f2638
734,870,508,659,399,249,Deenmo 電母,,Only Tor,65.1m sats,6,0223d7aa491e26a307b4203916b8d60ded8cfe832806b432d6cfc278e96374f9aa
297,558,636,519,300,250,JoyeuxNoeuel,,Only Tor,64.6m sats,8,03284f74651198c2c35952a8e0204e68a824455f329f799c1368feb850572036e9
265,210,238,234,262,251,zlnd6,,Only Clearnet,64.0m sats,9,0349cb2f33d5542432b016405a22dfda18617d87abe4718e61c45909b8a5449329
1008,1207,765,532,1090,252,bluespruce🌲,,Only Tor,63.8m sats,2,03b0a0f00d7c3103904d927e35d613ccbf64515d1fb1de286d61d3849999783386
390,711,953,900,343,253,JaimeLoopz,,Only Tor,63.0m sats,7,03d67293bea1d531353a5026d752783628ef15f285fb00207b4eb72185674e9ec5
337,576,442,518,343,253,Relatively Irrelevant,,Only Tor,63.0m sats,7,03cbea29f98bdc5ee43d4f22b8b2c80ebe41979b6bda629eef5d52035b1d90ac56
265,328,321,371,262,255,yangnamer,,Only Tor,62.8m sats,9,02e510f80a36cc0503e8c5b38e3e000e7cf9867108a0c565a122815f5d5aafa6a7
9999,9999,9999,9999,1921,256,DitoBanx_P1,,Only Clearnet,61.4m sats,1,038f17fe425f76ef337429af4a0ba8895f7b278cfa89cd30e60a8be4f6e82da4e7
569,779,482,634,587,257,Endurance,,Only Tor,61.3m sats,4,0243e42e09a5938ea84b1e990546a05151992fd6c8ecadecf4d8838a6fc5e286ff
734,1123,749,667,774,258,Fulcrum,,Only Tor,61.0m sats,3,03a21a8756ffc55dd1d83a02b0cc2e163f8d041e3f56b309232e5389c66c00364c
297,520,314,266,300,259,TheBigLake,,Only Tor,60.8m sats,8,0385262f7e9e2eeeba1e7d6182a0efec98e79d01154b76189f3e0b88bcee279dd0
110,159,234,289,104,260,nodejesstoneunturned,,Only Clearnet,60.3m sats,21,03612334e14e1ff7a2a7fb3fa79c10b567002b88ef59eda19716deec886cb2aa43
197,399,453,325,159,261,ChurchOfBitcoin,,Only Tor,60.2m sats,14,0292b262206c9f979443b5e270511c55cc5740fa0a03c38164ce6e0340c5927168
734,991,641,761,774,262,zlnd5,,Only Clearnet,60.0m sats,3,03d506016e3e0e540ac26d557a412520ea24990ca9405d410c24122f648752b830
197,449,265,218,192,263,⚡Rebelc🔰NRB⚡,,Only Tor,59.7m sats,12,03712648b87c35e9407a9f1717b9c449280a332a89d85c485b57f8bc6a86e6cee7
152,350,350,440,136,264,wobloz,,Only Tor,59.6m sats,16,025e9497188d33af48bb15cfc3cd6d7c549eed05b5f54d45615d3cb7ec3b562588
72,24,188,354,176,265,LN-Fukaya Japan,,Only Clearnet,59.6m sats,13,020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c
390,543,90,62,399,266,BestNode2023,,Only Tor,59.2m sats,6,0349a311cdc5141fff8058f25a2da7598d3209941b6beeac3ea5d933690ac8222d
466,508,84,110,473,267,silent.link,,Only Tor,58.7m sats,5,02c5333bbaee6c7ce9bb80ad601970140434ee180ab7063ffde8f9ec6bfc35825f
265,208,542,491,262,268,Hermes⚡Conrad,,Only Tor,58.1m sats,9,039bd8fd26d4ae06c627af860b271f0cc896153ea87accedfb5b2ed20bfddd7f3b
337,182,706,749,300,269,AffordableHub,,Only Tor,57.4m sats,8,0286561733a5da2ce948836d911048042ca73958e1ece765e074a2898f21942783
265,693,409,270,262,270,Nordlys,,Only Tor,57.0m sats,9,027ecdd3c509f7db2d8ade67381bb2e8ed88ccbfab8805d24076c4a0fd131f71ff
390,582,353,306,300,270,BFECO-AG,,Only Clearnet,57.0m sats,8,0263e61766a8805e013ae539c2eadb10c2e38a4e2ed22ab1c0651568f4ab2380e0
297,359,380,516,262,272,Depeche Node,,Only Tor,56.0m sats,9,031974c59db8dc2d4112e0922a7be31ac5d826c5d068ccdfd9f9106d719e5e25f8
297,467,963,891,262,273,ComputoErgoSumZeroBaseFee,,Only Tor,55.7m sats,9,02607c9c92b7fa405dd27d8114d5ba1e6c04bf8757bef18b3649bffa2691d7638c
95,109,283,260,111,274,MUTATRUM,,Only Tor,55.6m sats,20,038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a
118,216,306,233,116,275,PaysBasque,,Only Tor,55.6m sats,19,02f7db5bcbe6b736940e1ffd572341d1b26a4a9557103ac5ed90789969d7e5175a
569,861,863,744,399,276,hexagon,,Only Tor,55.5m sats,6,034f3f792988c43f41c65a839acdfa48647204bb99aca7de426f7c80b0dcf7a4a6
466,442,126,79,473,277,whiterabbit21m,,Only Tor,55.4m sats,5,0256afe6405616400c90630aebdf34269f4000230a8c84af471a668dc646cd79fd
72,67,228,333,60,277,Don Quixote Bank,,Only Tor,55.4m sats,31,02ba54585837609251865ba9835a32fbeb07f96abc20767dedaafeb17a2e5b8acf
235,500,319,275,211,279,japan-wallet,,Only Tor,55.0m sats,11,0385c578b633560a09022aa86e78f2f0c24e85659c1f0646ef4a3cb7e455ad49d5
466,348,728,570,587,279,LQwD-US-West,LSP,Only Clearnet,55.0m sats,4,03820714a3f891c7c3ae5e00dbdd77f06ceccc24ddd8c99fadef13ec2eec462cce
466,360,574,525,587,281,Blockstream PeerSwap,,Only Tor,54.8m sats,4,02d0e03736cbfc73f3c005bc3770327df0e84bd69bc8e557c279887344deb8bce2
166,161,565,444,96,282,Blocktank,LSP,Only Clearnet,54.2m sats,22,0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9
235,294,320,373,211,283,LNServerFocus,,Only Tor,54.1m sats,11,037f6c805dfef7a0f01cca0abcea96352a32aa478c63c974bc2e726cad8d026a89
235,258,266,382,300,284,U got IT,,Only Tor,54.1m sats,8,03627ebe50fc6eb80b0caab0c3714958c701eda735e3c29588e83150d6d4a93976
734,727,971,1118,587,285,Sandcat🐈 | CLN,,Only Tor,53.6m sats,4,037c4745d5b32e63f1989781c825d5e00798ca9a148455bfd36ab94a1384ec7ae8
297,347,359,291,300,286,Jalisco,,Only Tor,53.5m sats,8,03df75dccb85e82f4b5cf4a6bcb28b32ea12c878e809e89f4e3b35541eafebffff
466,754,530,522,399,287,Mintter,,Only Clearnet,53.2m sats,6,0334bbf89f5fc82c8aebbddc9f2b78f9528cd2fd916fbc091a8ce35aed57c1110d
182,149,605,611,116,288,Die-Tor-Node,,Only Tor,53.1m sats,19,0325de5af4666d0ceee17c805817d02159fb2bc67f84c333372183b037294ffb2c
466,459,496,577,343,289,Ps1446,,Only Tor,53.0m sats,7,030cab0dead43dfa95173d6585401c21407c7ab3df326756cd5144c85effbfb110
390,667,712,724,399,290,JustSomeLightningNode,,Only Tor,52.0m sats,6,029d3500d0d5b169d9b27597c009cd0f23bd76b33bc50e484e79c755ad826aafbe
390,877,476,544,399,291,Middle Way ₿⚡🌊,,Only Tor,51.5m sats,6,0376bd2f87ea8376ae5b451f85a4210e4df5ce81b949054288def4c7867640923c
9999,9999,9999,9999,1921,292,🤖RoboSats⚡ LND2,,Only Tor,51.1m sats,1,02187352cc4b1856b9604e0a79e1bc9b301be7e0c14acbbb8c29f7051d507127d7
212,293,262,297,192,293,XeggeX,,Only Clearnet,50.9m sats,12,0367ce45e4315b7db20887e0e281ab702dc73129d6556457ba70eb40bdabbf1ef4
466,598,369,572,473,294,sparkseer.space / lnnodeinsight,,Only Tor,50.8m sats,5,0382b31dcff337311bf919411c5073c9c9a129890993f94f4a16eaaeffd91c7788
390,303,622,497,343,295,deezy.io ⚡✨,LSP,Only Tor,50.7m sats,7,024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf
390,540,556,614,399,299,KrtekLND ⚡,,Only Tor,50.0m sats,6,02f9695db875da0f1e732eeb1b3e8361ccecee2ecb2807f645bdbdf52086f05998
466,742,340,259,473,299,Node63,,Only Tor,50.0m sats,5,022422cfbba5427d167a337c305214156e92c83c75894af206e53de176c235de2e
9999,9999,9999,9999,1921,299,lightsats,,Only Tor,50.0m sats,1,033f7762b3231d3a58dc95e5859dc83507f198b6bff45023409e80724262eef9e2
9999,9999,9999,9999,1921,299,022ed34362ad897461ba,,Only Tor,50.0m sats,1,022ed34362ad897461babd28361c658faa220e0a9ce66c91dc7202f2b1b1ef063e
466,677,142,109,473,299,DecouvreBitcoin,,Only Tor,50.0m sats,5,023d782b4d5a610403915b1aa074b1f2f69d9802b168bcab00768c67f52ec59569
9999,9999,9999,9999,1921,299,Ripio 🐖,,Only Clearnet,50.0m sats,1,03831262b0cb086ba6f2360a36757e4283347f3f67f01d6f24f54c3eee841e29d6
9999,9999,9999,9999,1921,299,03a0ec9f2148b8bf5386,,Only Tor,50.0m sats,1,03a0ec9f2148b8bf5386df07418259b260695307ffc319c1300bb12ad35308636e
1008,1034,660,384,1090,303,lincoin,,Only Tor,50.0m sats,2,031ef08ca5f362ec288f519a09423301c55152fb21a1cbae8c159dd9dbf04dfad6
734,534,205,166,774,304,lnd1.blink.sv,"Wallet, Payment",Only Tor,49.6m sats,3,0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb
466,689,753,851,399,305,ServoAdPacemDeducereZeroBaseFee,,Only Tor,49.0m sats,6,0281d6f21551b0e2f733948bcd0ee5fcd258f949d0ab8d2c1418737d55dce2b88a
265,644,723,507,262,306,cody99,,Only Tor,49.0m sats,9,03f7c7c4972880951a6e40bfbd6c87f330cbfad1f76c383d9034bc5dbb02b1070d
9999,9999,9999,9999,1921,307,cryptopayments.cryptohost.org,,Only Tor,48.5m sats,1,03dd68418e6e3325b5a7d2a57542ec33a707ccd875a878d238a766b82d158837e2
466,866,381,366,399,308,🏛️TempleOfSats🏛️,,Only Tor,48.3m sats,6,030a425f5c69a29db30f6740d4e7df8f5612ef9955078ef4497490015464733dc8
1008,374,898,834,1090,309,lifpay.me,,Only Tor,48.2m sats,2,038657a23145a49ca945e81f67bb5170dbefa7f6500cbf11ce8f0da83985745255
